datetime,121609_00010,121607_00095,121610_00300,121612_00301,121608_00400,243095_99133,243094_99134
2019-12-09,5.3999999999999995,326.5208333333333,10.980208333333332,87.02083333333333,7.309375,,
2019-12-10,6.2281249999999995,315.1979166666667,10.846874999999999,87.70833333333333,7.2437499999999995,,
2019-12-11,5.970652173913043,311.5824175824176,10.933695652173913,87.8695652173913,7.238888888888889,,
2019-12-12,5.235555555555555,315.8426966292135,11.21111111111111,88.46666666666667,7.296629213483146,,
2019-12-13,4.99620253164557,315.56410256410254,11.291489361702128,88.33333333333333,7.274468085106382,,
2019-12-14,5.485185185185185,318.6,,,,,
2019-12-15,5.5953125,316.6825396825397,,,,,
2019-12-16,5.0181818181818185,318.1296296296296,,,,,
2019-12-17,4.641558441558441,315.64383561643837,,,,,
2019-12-18,4.5910447761194035,314.9846153846154,,,,,
2019-12-19,3.6735849056603773,316.9183673469388,,,,,
2019-12-20,3.2491803278688525,305.37704918032784,,,,,
2019-12-21,3.15625,295.2923076923077,,,,,
2019-12-22,3.152238805970149,290.1044776119403,,,,,
2019-12-23,3.252439024390244,285.1604938271605,,,,,
2019-12-24,3.3093749999999997,280.5833333333333,,,,,
2019-12-25,3.311458333333333,278.2291666666667,,,,,
2019-12-26,3.314583333333333,279.9166666666667,,,,,
2019-12-27,3.580208333333333,284.96875,,,,,
2019-12-28,3.7541666666666664,285.5833333333333,,,,,
2019-12-29,3.796875,286.1458333333333,,,,,
2019-12-30,4.20625,291.2708333333333,,,,,
2019-12-31,4.366666666666666,292.3229166666667,,,,,
